lsoa,N,status
E01017760,2,outside_london
E01027689,2,outside_london
E01011374,2,outside_london
E01024398,2,outside_london
E01018228,2,outside_london
E01027336,2,outside_london
E01011428,2,outside_london
E01016717,2,outside_london
E01012150,2,outside_london
E01031147,2,outside_london
E01010048,2,outside_london
E01017720,2,outside_london
E01021453,2,outside_london
E01024062,2,outside_london
E01028480,2,outside_london
E01021642,2,outside_london
E01022668,2,outside_london
E01022861,2,outside_london
E01026710,2,outside_london
E01024470,2,outside_london
E01015089,2,outside_london
E01025293,2,outside_london
E01023965,2,outside_london
E01029336,2,outside_london
E01024048,2,outside_london
E01028473,2,outside_london
E01018486,2,outside_london
E01020365,2,outside_london
E01033484,2,outside_london
E01023446,2,outside_london
E01008164,2,outside_london
E01022874,2,outside_london
E01031687,2,outside_london
E01026715,2,outside_london
E01024378,2,outside_london
E01024430,2,outside_london
E01020331,2,outside_london
E01010426,2,outside_london
E01012685,2,outside_london
E01021419,2,outside_london
E01021450,2,outside_london
E01021012,2,outside_london
E01016175,2,outside_london
E01030072,2,outside_london
E01031694,2,outside_london
E01031751,2,outside_london
E01023602,2,outside_london
E01029699,2,outside_london
E01024650,2,outside_london
E01016703,2,outside_london
E01023292,2,outside_london
E01019574,2,outside_london
E01019012,2,outside_london
E01030432,2,outside_london
E01025866,2,outside_london
E01013174,2,outside_london
E01017816,2,outside_london
E01014964,2,outside_london
E01014298,2,outside_london
E01032021,2,outside_london
E01017923,2,outside_london
E01007369,2,outside_london
E01033460,2,outside_london
E01017768,2,outside_london
E01027113,2,outside_london
E01011670,2,outside_london
E01016047,2,outside_london
E01016843,2,outside_london
E01025939,2,outside_london
E01007717,2,outside_london
E01030675,2,outside_london
E01026250,2,outside_london
E01008709,2,outside_london
E01005999,2,outside_london
E01016694,2,outside_london
E01010741,2,outside_london
E01023507,2,outside_london
E01029929,2,outside_london
E01016071,2,outside_london
E01016103,2,outside_london
E01033317,2,outside_london
E01016827,2,outside_london
E01027152,2,outside_london
E01027254,2,outside_london
W01001162,2,outside_london
E01007716,2,outside_london
E01027274,2,outside_london
E01023762,2,outside_london
E01028476,2,outside_london
E01019954,2,outside_london
W01001118,2,outside_london
E01019229,2,outside_london
E01015733,2,outside_london
E01008113,2,outside_london
E01011895,2,outside_london
E01009104,2,outside_london
E01017961,2,outside_london
E01021574,2,outside_london
E01015762,2,outside_london
E01028700,2,outside_london
E01010406,2,outside_london
E01031384,2,outside_london
E01008881,2,outside_london
E01023329,2,outside_london
W01000710,2,outside_london
E01018445,2,outside_london
E01013751,2,outside_london
E01032113,2,outside_london
E01031974,2,outside_london
E01033249,2,outside_london
E01025565,2,outside_london
E01017658,2,outside_london
W01001460,2,outside_london
E01028433,2,outside_london
E01028472,2,outside_london
E01016775,2,outside_london
E01017185,2,outside_london
E01023716,2,outside_london
E01025710,2,outside_london
E01013477,2,outside_london
E01022713,2,outside_london
E01008174,2,outside_london
E01008065,2,outside_london
E01024784,2,outside_london
E01031885,2,outside_london
E01027978,2,outside_london
E01004844,2,outside_london
E01014564,2,outside_london
E01015696,2,outside_london
E01024350,2,outside_london
E01031766,2,outside_london
E01026794,2,outside_london
E01016428,2,outside_london
E01016405,2,outside_london
E01019850,2,outside_london
E01023690,2,outside_london
E01030121,2,outside_london
E01015486,2,outside_london
E01017971,2,outside_london
E01032795,2,outside_london
E01021499,2,outside_london
W01000137,2,outside_london
E01022780,2,outside_london
E01032932,2,outside_london
E01022858,2,outside_london
E01033542,2,outside_london
E01013771,2,outside_london
E01027380,2,outside_london
E01028580,2,outside_london
E01015406,2,outside_london
W01000445,2,outside_london
E01005527,2,outside_london
E01017822,2,outside_london
E01027295,2,outside_london
W01000875,2,outside_london
E01011785,2,outside_london
E01009137,2,outside_london
E01033627,2,outside_london
E01010609,2,outside_london
E01021513,2,outside_london
E01021492,2,outside_london
W01000535,2,outside_london
E01018860,2,outside_london
E01031574,2,outside_london
E01030466,2,outside_london
E01022867,2,outside_london
E01011992,2,outside_london
E01027110,2,outside_london
E01012809,2,outside_london
E01011049,2,outside_london
E01016388,2,outside_london
E01012161,2,outside_london
E01024418,2,outside_london
E01023723,2,outside_london
E01033056,2,outside_london
E01023968,2,outside_london
E01016528,2,outside_london
E01030946,2,outside_london
E01021345,2,outside_london
E01026028,2,outside_london
E01016935,2,outside_london
W01001751,2,outside_london
E01017371,2,outside_london
E01033145,2,outside_london
E01026637,2,outside_london
E01026625,2,outside_london
E01014053,2,outside_london
E01015810,2,outside_london
E01029041,2,outside_london
E01022999,2,outside_london
E01013852,2,outside_london
E01015427,2,outside_london
E01030875,2,outside_london
E01019425,2,outside_london
E01009473,2,outside_london
E01004904,2,outside_london
E01016914,2,outside_london
E01004961,2,outside_london
E01017956,2,outside_london
E01021521,2,outside_london
E01022164,2,outside_london
E01015802,2,outside_london
E01024400,2,outside_london
E01005227,2,outside_london
E01016760,2,outside_london
E01033508,2,outside_london
E01020085,2,outside_london
E01013296,2,outside_london
E01015594,2,outside_london
E01020489,2,outside_london
E01018235,2,outside_london
E01026943,2,outside_london
E01030142,2,outside_london
E01030222,2,outside_london
E01029845,2,outside_london
E01030843,2,outside_london
E01016262,2,outside_london
E01007131,2,outside_london
E01008995,2,outside_london
E01012737,2,outside_london
E01017980,2,outside_london
W01001867,2,outside_london
E01017415,2,outside_london
E01021560,2,outside_london
E01031506,2,outside_london
E01021005,2,outside_london
E01021885,2,outside_london
E01029052,2,outside_london
E01025290,2,outside_london
E01021133,2,outside_london
E01021135,2,outside_london
E01023735,2,outside_london
E01030786,2,outside_london
E01015985,2,outside_london
E01011923,2,outside_london
E01021166,2,outside_london
E01017941,2,outside_london
E01009405,2,outside_london
E01009337,2,outside_london
E01018002,2,outside_london
E01009523,2,outside_london
E01023411,2,outside_london
E01013012,2,outside_london
E01030494,2,outside_london
E01012789,2,outside_london
E01016123,2,outside_london
E01016841,2,outside_london
E01027223,2,outside_london
E01008499,2,outside_london
E01016368,2,outside_london
E01024448,2,outside_london
E01024525,2,outside_london
E01023736,2,outside_london
E01033216,2,outside_london
E01024581,2,outside_london
E01006183,2,outside_london
E01031882,2,outside_london
E01016571,2,outside_london
E01021334,2,outside_london
E01022502,2,outside_london
E01017456,2,outside_london
E01008942,2,outside_london
E01004922,2,outside_london
E01010824,2,outside_london
E01016913,2,outside_london
E01018051,2,outside_london
E01023477,2,outside_london
E01030315,2,outside_london
E01030303,2,outside_london
E01013647,2,outside_london
E01021874,2,outside_london
W01001590,2,outside_london
E01029576,2,outside_london
W01000601,2,outside_london
E01024494,2,outside_london
E01015834,2,outside_london
E01028638,2,outside_london
E01023804,2,outside_london
E01022096,2,outside_london
E01030934,2,outside_london
E01027991,2,outside_london
E01024010,2,outside_london
E01009340,2,outside_london
E01014594,2,outside_london
E01021546,2,outside_london
E01028502,2,outside_london
E01026985,2,outside_london
E01032529,2,outside_london
E01033130,2,outside_london
E01006703,2,outside_london
E01026818,2,outside_london
E01023139,2,outside_london
E01024458,2,outside_london
E01026350,2,outside_london
E01024710,2,outside_london
E01021222,2,outside_london
E01020532,2,outside_london
E01016531,2,outside_london
E01030984,2,outside_london
E01009335,2,outside_london
E01021478,2,outside_london
E01021562,2,outside_london
E01018703,2,outside_london
E01018360,2,outside_london
W01000332,2,outside_london
E01020977,2,outside_london
E01005164,2,outside_london
E01016120,2,outside_london
E01016729,2,outside_london
W01001601,2,outside_london
E01020121,2,outside_london
E01013939,2,outside_london
E01015688,2,outside_london
E01031131,2,outside_london
E01017170,2,outside_london
E01027269,2,outside_london
E01015499,2,outside_london
E01030827,2,outside_london
E01030279,2,outside_london
E01016336,2,outside_london
E01016583,2,outside_london
E01019458,2,outside_london
E01027951,2,outside_london
E01017543,2,outside_london
E01009007,2,outside_london
E01016200,2,outside_london
E01026092,2,outside_london
E01022288,2,outside_london
E01027609,2,outside_london
E01026676,2,outside_london
E01005128,2,outside_london
E01027246,2,outside_london
E01021127,2,outside_london
E01009987,2,outside_london
E01010063,2,outside_london
E01010218,2,outside_london
E01024648,2,outside_london
E01015942,2,outside_london
E01016594,2,outside_london
E01017894,2,outside_london
E01010613,2,outside_london
E01032809,2,outside_london
E01028429,2,outside_london
E01023489,2,outside_london
E01031629,2,outside_london
E01005089,2,outside_london
E01016055,2,outside_london
E01031742,2,outside_london
W01001662,2,outside_london
E01013243,2,outside_london
W01000480,2,outside_london
E01025292,2,outside_london
E01027778,2,outside_london
E01005642,2,outside_london
E01017208,2,outside_london
E01030835,2,outside_london
W01000383,2,outside_london
E01033070,2,outside_london
E01031377,2,outside_london
E01026473,2,outside_london
E01028447,2,outside_london
E01033034,2,outside_london
E01016721,2,outside_london
E01016846,2,outside_london
E01005320,2,outside_london
E01033282,2,outside_london
E01033418,2,outside_london
E01016390,2,outside_london
E01023135,2,outside_london
E01028927,2,outside_london
E01017640,2,outside_london
E01011671,2,outside_london
E01006761,2,outside_london
E01033764,2,outside_london
E01024379,2,outside_london
E01008349,2,outside_london
E01015410,2,outside_london
E01029148,2,outside_london
E01024504,2,outside_london
E01024675,2,outside_london
W01000384,2,outside_london
E01017724,2,outside_london
E01009509,2,outside_london
E01009032,2,outside_london
E01004836,2,outside_london
E01016896,2,outside_london
E01021516,2,outside_london
E01021519,2,outside_london
E01019054,2,outside_london
W01000240,2,outside_london
E01009889,2,outside_london
E01022243,2,outside_london
E01022872,2,outside_london
E01012851,2,outside_london
E01011673,2,outside_london
E01021035,2,outside_london
E01021043,2,outside_london
E01015741,2,outside_london
E01012022,2,outside_london
E01032838,2,outside_london
E01005434,2,outside_london
E01021930,2,outside_london
E01005658,2,outside_london
E01027891,2,outside_london
E01017233,2,outside_london
E01030115,2,outside_london
E01015987,2,outside_london
E01023970,2,outside_london
E01016345,2,outside_london
E01016207,2,outside_london
E01033697,2,outside_london
E01026445,2,outside_london
E01026452,2,outside_london
E01021474,2,outside_london
E01028430,2,outside_london
E01013541,2,outside_london
E01011348,2,outside_london
E01013704,2,outside_london
E01013673,2,outside_london
E01024357,2,outside_london
E01023044,2,outside_london
E01027181,2,outside_london
E01005332,2,outside_london
E01028532,2,outside_london
E01030578,2,outside_london
E01029153,2,outside_london
E01033049,2,outside_london
W01000777,2,outside_london
E01023900,2,outside_london
E01031997,2,outside_london
E01023229,2,outside_london
E01016548,2,outside_london
E01031782,2,outside_london
E01009478,2,outside_london
E01009329,2,outside_london
E01010813,2,outside_london
E01010658,2,outside_london
E01021471,2,outside_london
E01016945,2,outside_london
E01007578,2,outside_london
E01023464,2,outside_london
E01030340,2,outside_london
E01033232,2,outside_london
E01030475,2,outside_london
E01021015,2,outside_london
E01012764,2,outside_london
E01011625,2,outside_london
E01015780,2,outside_london
E01023002,2,outside_london
E01027218,2,outside_london
E01027138,2,outside_london
E01013811,2,outside_london
E01025989,2,outside_london
E01033258,2,outside_london
E01030696,2,outside_london
E01023098,2,outside_london
E01023745,2,outside_london
E01023782,2,outside_london
E01024569,2,outside_london
E01022420,2,outside_london
E01024752,2,outside_london
E01030278,2,outside_london
E01006256,2,outside_london
E01023232,2,outside_london
E01015368,2,outside_london
E01016883,2,outside_london
E01016937,2,outside_london
E01024075,2,outside_london
E01021590,2,outside_london
E01023385,2,outside_london
E01026624,2,outside_london
E01031637,2,outside_london
E01005212,2,outside_london
E01016139,2,outside_london
E01005338,2,outside_london
E01015653,2,outside_london
E01005646,2,outside_london
E01024529,2,outside_london
E01030112,2,outside_london
E01015581,2,outside_london
E01022002,2,outside_london
E01032050,2,outside_london
E01017936,2,outside_london
E01021276,2,outside_london
E01009333,2,outside_london
E01017581,2,outside_london
E01018375,2,outside_london
E01022187,2,outside_london
E01030309,2,outside_london
E01033454,2,outside_london
E01026634,2,outside_london
E01013775,2,outside_london
E01021071,2,outside_london
E01015723,2,outside_london
E01005280,2,outside_london
E01016809,2,outside_london
E01027136,2,outside_london
E01026833,2,outside_london
E01026868,2,outside_london
E01033408,2,outside_london
E01015603,2,outside_london
E01015388,2,outside_london
