borough_gss,borough_name,year,metric,value,source,geography_native,notes
E09000030,Tower Hamlets,2009,life_expectancy_birth_male,75.5,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2007 to 2009 assigned to END year; higher_is_better; 95% CI 74.9-76.1"
E09000030,Tower Hamlets,2010,life_expectancy_65_female,19.3,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2008 to 2010 assigned to END year; higher_is_better; 95% CI 18.8-19.8"
E09000030,Tower Hamlets,2010,life_expectancy_65_male,16.4,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2008 to 2010 assigned to END year; higher_is_better; 95% CI 15.9-16.9"
E09000030,Tower Hamlets,2010,life_expectancy_birth_female,81,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2008 to 2010 assigned to END year; higher_is_better; 95% CI 80.5-81.6"
E09000030,Tower Hamlets,2010,life_expectancy_birth_male,76,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2008 to 2010 assigned to END year; higher_is_better; 95% CI 75.4-76.6"
E09000030,Tower Hamlets,2011,life_expectancy_65_female,19.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2009 to 2011 assigned to END year; higher_is_better; 95% CI 19.4-20.4"
E09000030,Tower Hamlets,2011,life_expectancy_65_male,16.8,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2009 to 2011 assigned to END year; higher_is_better; 95% CI 16.3-17.3"
E09000030,Tower Hamlets,2011,life_expectancy_birth_female,81.7,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2009 to 2011 assigned to END year; higher_is_better; 95% CI 81.1-82.2"
E09000030,Tower Hamlets,2011,life_expectancy_birth_male,76.6,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2009 to 2011 assigned to END year; higher_is_better; 95% CI 76-77.2"
E09000030,Tower Hamlets,2012,life_expectancy_65_female,19.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2010 to 2012 assigned to END year; higher_is_better; 95% CI 19.4-20.4"
E09000030,Tower Hamlets,2012,life_expectancy_65_male,16.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2010 to 2012 assigned to END year; higher_is_better; 95% CI 16.4-17.4"
E09000030,Tower Hamlets,2012,life_expectancy_birth_female,81.7,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2010 to 2012 assigned to END year; higher_is_better; 95% CI 81.1-82.3"
E09000030,Tower Hamlets,2012,life_expectancy_birth_male,76.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2010 to 2012 assigned to END year; higher_is_better; 95% CI 76.3-77.5"
E09000030,Tower Hamlets,2013,life_expectancy_65_female,20.3,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2011 to 2013 assigned to END year; higher_is_better; 95% CI 19.7-20.8"
E09000030,Tower Hamlets,2013,life_expectancy_65_male,17,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2011 to 2013 assigned to END year; higher_is_better; 95% CI 16.5-17.5"
E09000030,Tower Hamlets,2013,life_expectancy_birth_female,82.2,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2011 to 2013 assigned to END year; higher_is_better; 95% CI 81.6-82.8"
E09000030,Tower Hamlets,2013,life_expectancy_birth_male,77.3,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2011 to 2013 assigned to END year; higher_is_better; 95% CI 76.7-77.8"
E09000030,Tower Hamlets,2014,life_expectancy_65_female,20,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2012 to 2014 assigned to END year; higher_is_better; 95% CI 19.5-20.6"
E09000030,Tower Hamlets,2014,life_expectancy_65_male,17,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2012 to 2014 assigned to END year; higher_is_better; 95% CI 16.5-17.5"
E09000030,Tower Hamlets,2014,life_expectancy_birth_female,81.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2012 to 2014 assigned to END year; higher_is_better; 95% CI 81.3-82.5"
E09000030,Tower Hamlets,2014,life_expectancy_birth_male,77.5,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2012 to 2014 assigned to END year; higher_is_better; 95% CI 77-78.1"
E09000030,Tower Hamlets,2015,life_expectancy_65_female,19.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2013 to 2015 assigned to END year; higher_is_better; 95% CI 19.4-20.4"
E09000030,Tower Hamlets,2015,life_expectancy_65_male,17,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2013 to 2015 assigned to END year; higher_is_better; 95% CI 16.5-17.5"
E09000030,Tower Hamlets,2015,life_expectancy_birth_female,81.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2013 to 2015 assigned to END year; higher_is_better; 95% CI 81.3-82.4"
E09000030,Tower Hamlets,2015,life_expectancy_birth_male,77.6,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2013 to 2015 assigned to END year; higher_is_better; 95% CI 77.1-78.2"
E09000030,Tower Hamlets,2016,life_expectancy_65_female,19.8,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2014 to 2016 assigned to END year; higher_is_better; 95% CI 19.3-20.3"
E09000030,Tower Hamlets,2016,life_expectancy_65_male,16.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2014 to 2016 assigned to END year; higher_is_better; 95% CI 16.5-17.4"
E09000030,Tower Hamlets,2016,life_expectancy_birth_female,81.6,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2014 to 2016 assigned to END year; higher_is_better; 95% CI 81.1-82.2"
E09000030,Tower Hamlets,2016,life_expectancy_birth_male,77.6,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2014 to 2016 assigned to END year; higher_is_better; 95% CI 77.1-78.2"
E09000030,Tower Hamlets,2017,life_expectancy_65_female,20.1,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2015 to 2017 assigned to END year; higher_is_better; 95% CI 19.6-20.6"
E09000030,Tower Hamlets,2017,life_expectancy_65_male,17.1,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2015 to 2017 assigned to END year; higher_is_better; 95% CI 16.7-17.6"
E09000030,Tower Hamlets,2017,life_expectancy_birth_female,82,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2015 to 2017 assigned to END year; higher_is_better; 95% CI 81.4-82.6"
E09000030,Tower Hamlets,2017,life_expectancy_birth_male,77.7,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2015 to 2017 assigned to END year; higher_is_better; 95% CI 77.2-78.2"
E09000030,Tower Hamlets,2018,life_expectancy_65_female,20.1,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2016 to 2018 assigned to END year; higher_is_better; 95% CI 19.6-20.6"
E09000030,Tower Hamlets,2018,life_expectancy_65_male,17,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2016 to 2018 assigned to END year; higher_is_better; 95% CI 16.6-17.5"
E09000030,Tower Hamlets,2018,life_expectancy_birth_female,82.1,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2016 to 2018 assigned to END year; higher_is_better; 95% CI 81.5-82.6"
E09000030,Tower Hamlets,2018,life_expectancy_birth_male,77.8,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2016 to 2018 assigned to END year; higher_is_better; 95% CI 77.3-78.3"
E09000030,Tower Hamlets,2019,life_expectancy_65_female,20.2,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2017 to 2019 assigned to END year; higher_is_better; 95% CI 19.7-20.7"
E09000030,Tower Hamlets,2019,life_expectancy_65_male,17.4,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2017 to 2019 assigned to END year; higher_is_better; 95% CI 16.9-17.9"
E09000030,Tower Hamlets,2019,life_expectancy_birth_female,82.3,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2017 to 2019 assigned to END year; higher_is_better; 95% CI 81.7-82.8"
E09000030,Tower Hamlets,2019,life_expectancy_birth_male,78.5,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2017 to 2019 assigned to END year; higher_is_better; 95% CI 78-79"
E09000030,Tower Hamlets,2020,life_expectancy_65_female,19.7,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2018 to 2020 assigned to END year; higher_is_better; 95% CI 19.2-20.1"
E09000030,Tower Hamlets,2020,life_expectancy_65_male,16.5,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2018 to 2020 assigned to END year; higher_is_better; 95% CI 16-16.9"
E09000030,Tower Hamlets,2020,life_expectancy_birth_female,81.7,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2018 to 2020 assigned to END year; higher_is_better; 95% CI 81.2-82.2"
E09000030,Tower Hamlets,2020,life_expectancy_birth_male,77.8,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2018 to 2020 assigned to END year; higher_is_better; 95% CI 77.3-78.3"
E09000030,Tower Hamlets,2021,life_expectancy_65_female,19.2,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2019 to 2021 assigned to END year; higher_is_better; 95% CI 18.7-19.6"
E09000030,Tower Hamlets,2021,life_expectancy_65_male,16.3,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2019 to 2021 assigned to END year; higher_is_better; 95% CI 15.9-16.8"
E09000030,Tower Hamlets,2021,life_expectancy_birth_female,81.1,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2019 to 2021 assigned to END year; higher_is_better; 95% CI 80.6-81.6"
E09000030,Tower Hamlets,2021,life_expectancy_birth_male,77.6,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2019 to 2021 assigned to END year; higher_is_better; 95% CI 77.1-78.1"
E09000030,Tower Hamlets,2022,life_expectancy_65_female,19.2,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2020 to 2022 assigned to END year; higher_is_better; 95% CI 18.8-19.7"
E09000030,Tower Hamlets,2022,life_expectancy_65_male,16,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2020 to 2022 assigned to END year; higher_is_better; 95% CI 15.6-16.4"
E09000030,Tower Hamlets,2022,life_expectancy_birth_female,81.2,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2020 to 2022 assigned to END year; higher_is_better; 95% CI 80.7-81.7"
E09000030,Tower Hamlets,2022,life_expectancy_birth_male,77,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2020 to 2022 assigned to END year; higher_is_better; 95% CI 76.6-77.5"
E09000030,Tower Hamlets,2023,life_expectancy_65_female,20,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2021 to 2023 assigned to END year; higher_is_better; 95% CI 19.5-20.4"
E09000030,Tower Hamlets,2023,life_expectancy_65_male,16.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, male, years; rolling period 2021 to 2023 assigned to END year; higher_is_better; 95% CI 16.4-17.3"
E09000030,Tower Hamlets,2023,life_expectancy_birth_female,81.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, female, years; rolling period 2021 to 2023 assigned to END year; higher_is_better; 95% CI 81.4-82.5"
E09000030,Tower Hamlets,2023,life_expectancy_birth_male,77.9,ONS life expectancy for local areas of the UK,borough,"life expectancy at birth, male, years; rolling period 2021 to 2023 assigned to END year; higher_is_better; 95% CI 77.5-78.4"
E09000030,Tower Hamlets,2024,life_expectancy_65_female,20.8,ONS life expectancy for local areas of the UK,borough,"life expectancy at age 65, female, years; rolling period 2022 to 2024 assigned to END year; higher_is_better; 95% CI 20.3-21.3"
